,trip_id,uniqueid,qday,qday1typical,qborough_home,qsurveyzone_home,qtripdaytime,qborough_start,qntacode_start,surveyzone_start,qday1tripend,qborough_end,qntacode_end,surveyzone_end,qday1tripendcode,qday1triplength_cat,number_of_trips_taken,qgender,qincome,qdisability1,qdisability2,qdisability3,qdisability4,qdisability5,qdisability6,qdisability7,qdisability8,qdisability9,qagecode,qracecode,qeducation,qlicense,qcaraccess,qwelfare1,qwelfare2,qwelfare3,qwelfare4,qwelfare5,qsmartphone,qshare1,qshare2,qshare3,qshare4,qshare5,qshare6,qshare7,qshare8,qtemphigh,qtemplow,qprecipitation,qcitibike,qday1triptravelcode_sp,qmodegrouping,qsustainablemode,allwt,qpurposerecode,ntacode_home,qsurveyzone_start,qsurveyzone_end,disability
1062,2101248,101248,Saturday,Very Typical,The Bronx,Northern Bronx,PM,Outer Queens,QN38,Outer Queens,Home,The Bronx,BX13,Northern Bronx,Home,56 to 60,2.0,Male,"$150,000-$199,999",No,No,No,No,No,No,Yes,No,No,45-54,"Black, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,56.0,0.0,No,Walk,Walk,Yes,0.24562509800000001,Commute to/from work,2.0,Outer Queens,Northern Bronx,No
1063,2101261,101261,Saturday,Very Typical,Queens,Middle Queens,NOON,Manhattan Core,MN31,Manhattan Core,Home,Queens,QN60,Middle Queens,Home,41 to 45,4.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,56.0,0.0,No,Subway,Subway,Yes,0.30189511199999997,Commute to/from work,2.0,Manhattan Core,Middle Queens,No
1064,2101262,101262,Saturday,Very Typical,Queens,Middle Queens,NOON,Middle Queens,QN17,Middle Queens,"Retail store (e.g. clothing, electronic, hardware, etc.)",Queens,QN17,Middle Queens,"Retail store (e.g. clothing, electronic, hardware, etc.)",0 to 5,4.0,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,55-64,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,56.0,0.0,No,Walk,Walk,Yes,0.442655554,Shopping,2.0,Middle Queens,Middle Queens,No
1065,2101285,101285,Saturday,Very Typical,Manhattan,Northern Manhattan,AM,Manhattan Core,MN19,Manhattan Core,Home,Manhattan,MN34,Northern Manhattan,Home,26 to 30,4.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,35-44,"Black, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,56.0,0.0,No,Subway,Subway,Yes,0.44438585700000005,Social/recreation,2.0,Manhattan Core,Northern Manhattan,No
1066,2101296,101296,Saturday,Very Typical,Manhattan,Northern Manhattan,PM,Northern Manhattan,MN36,Northern Manhattan,Restaurant or bar,Manhattan,MN15,Manhattan Core,Restaurant or bar,51 to 55,2.0,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,55-64,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,81.0,56.0,0.0,No,Subway,Subway,Yes,0.456136425,Social/recreation,2.0,Northern Manhattan,Manhattan Core,No
1067,2101300,101300,Saturday,Very Typical,Manhattan,Northern Manhattan,NOON,Manhattan Core,MN15,Manhattan Core,Restaurant or bar,Manhattan,MN17,Manhattan Core,Restaurant or bar,11 to 15,5.0,Male,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,55-64,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,81.0,56.0,0.0,Yes,Walk,Walk,Yes,0.35535614299999996,Dining,2.0,Manhattan Core,Manhattan Core,No
1068,2101304,101304,Saturday,Very Typical,The Bronx,Northern Bronx,AM,NOT CODED,BX99,NOT CODED,Other,The Bronx,BX52,Northern Bronx,Other,0 to 5,4.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,56.0,0.0,No,Personal car,Car,No,0.212511124,Personal errands,2.0,NOT CODED,Northern Bronx,No
1069,2101314,101314,Saturday,Very Typical,Queens,Inner Queens,PM,Manhattan Core,MN12,Manhattan Core,Home,Queens,QN28,Inner Queens,Home,21 to 25,2.0,Female,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,55-64,"Asian, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,Other,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,56.0,0.0,No,Personal car,Car,No,0.622708658,Social/recreation,2.0,Manhattan Core,Inner Queens,No
1070,2101323,101323,Saturday,Very Typical,The Bronx,Northern Bronx,AM,Manhattan Core,MN27,Manhattan Core,Home,Manhattan,MN12,Manhattan Core,Home,26 to 30,5.0,Female,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,25-34,"Asian, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,56.0,0.0,No,Subway,Subway,Yes,0.266474731,Social/recreation,2.0,Manhattan Core,Manhattan Core,No
1071,2101363,101363,Saturday,Very Typical,The Bronx,Northern Bronx,NOON,Northern Bronx,BX62,Northern Bronx,Friend or family member's home,The Bronx,BX99,Northern Bronx,Friend or family member's home,26 to 30,2.0,Female,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,18-24,"Black, Non-Hispanic","High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,56.0,0.0,No,Subway,Subway,Yes,1.390160574,Personal errands,2.0,Northern Bronx,Northern Bronx,No
1072,2101457,101457,Saturday,Very Typical,Staten Island,Staten Island,PM,Staten Island,SI45,Staten Island,Home,Staten Island,SI24,Staten Island,Home,16 to 20,2.0,Female,"$75,000 - $99,999",No,No,No,No,No,No,No,Yes,No,25-34,Hispanic,"Associate degree (i.e., AA, AS)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,56.0,0.0,No,Personal car,Car,No,0.583737525,Social/recreation,2.0,Staten Island,Staten Island,No
1073,2101466,101466,Saturday,Very Typical,Manhattan,Northern Manhattan,NOON,Northern Manhattan,MN35,Northern Manhattan,Home,Manhattan,MN35,Northern Manhattan,Home,0 to 5,2.0,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,25-34,"Asian, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,56.0,0.0,No,Walk,Walk,Yes,0.40550070899999996,Shopping,2.0,Northern Manhattan,Northern Manhattan,No
1074,2101606,101606,Saturday,Very Typical,The Bronx,Southern Bronx,NOON,Northern Bronx,BX62,Northern Bronx,Home,The Bronx,BX49,Northern Bronx,Home,21 to 25,2.0,Male,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,55-64,Hispanic,"Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,79.0,58.0,0.0,No,Personal car,Car,No,0.352393424,Dining,2.0,Northern Bronx,Northern Bronx,No
1075,2101674,101674,Sunday,Very Typical,Queens,Middle Queens,AM,Outer Queens,QN43,Outer Queens,Home,Queens,QN62,Outer Queens,Home,6 to 10,3.0,Male,"$50,000 - $74,999",No,No,No,Yes,No,No,No,No,No,25-34,"White, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I do not have access to a car,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,79.0,58.0,0.0,No,Walk,Walk,Yes,2.269122796,Shopping,2.0,Outer Queens,Outer Queens,No
1076,2101677,101677,Sunday,Very Typical,Manhattan,Northern Manhattan,NOON,Northern Manhattan,MN09,Northern Manhattan,School,Manhattan,MN09,Northern Manhattan,School,11 to 15,4.0,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,18-24,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,79.0,58.0,0.0,No,Walk,Walk,Yes,0.22552804899999998,School,2.0,Northern Manhattan,Northern Manhattan,No
1077,2101685,101685,Sunday,Very Typical,The Bronx,Southern Bronx,AM,NOT CODED,BX99,NOT CODED,School,Brooklyn,BK38,Inner Brooklyn,School,61 to 180,2.0,Female,"$15,000 - $24,999",No,No,Yes,No,No,No,No,No,No,25-34,Hispanic,"Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,79.0,58.0,0.0,Yes,Carshare,Car,No,0.46445308399999996,Business,2.0,NOT CODED,Inner Brooklyn,No
1078,2101688,101688,Sunday,Very Typical,The Bronx,Northern Bronx,PM,Northern Bronx,BX46,Northern Bronx,Home,The Bronx,BX07,Northern Bronx,Home,11 to 15,2.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,79.0,58.0,0.0,No,Personal car,Car,No,0.269604649,Social/recreation,2.0,Northern Bronx,Northern Bronx,No
1079,2101703,101703,Sunday,Very Typical,Brooklyn,Outer Brooklyn,AM,Outer Brooklyn,BK19,Outer Brooklyn,Friend or family member's home,Brooklyn,BK32,Inner Brooklyn,Friend or family member's home,31 to 35,4.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,25-34,Hispanic,"Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,79.0,58.0,0.0,No,"Shared-ride service such a Uber Pool, Via, or Lyft Line",For-Hire Vehicle,No,2.03278563,Personal errands,2.0,Outer Brooklyn,Inner Brooklyn,No
1080,2101706,101706,Sunday,Very Typical,Staten Island,Staten Island,NOON,Staten Island,SI12,Staten Island,Friend or family member's home,Staten Island,SI12,Staten Island,Friend or family member's home,61 to 180,4.0,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,79.0,58.0,0.0,No,Personal car,Car,No,0.943976473,Social/recreation,2.0,Staten Island,Staten Island,No
1081,2101709,101709,Sunday,Very Typical,The Bronx,Northern Bronx,NOON,Northern Bronx,BX62,Northern Bronx,Outside of New York City,The Bronx,BX62,Northern Bronx,Other,11 to 15,5.0,Male,"$50,000 - $74,999",No,No,No,No,No,No,No,Yes,No,65 or older,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,79.0,58.0,0.0,No,Personal car,Car,No,0.311106971,Other,2.0,Northern Bronx,Northern Bronx,No
1082,2101717,101717,Sunday,Very Typical,Brooklyn,Inner Brooklyn,AM,Outer Brooklyn,BK88,Outer Brooklyn,Home,Brooklyn,BK40,Inner Brooklyn,Home,11 to 15,6.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,55-64,"Black, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,79.0,58.0,0.0,No,Personal car,Car,No,1.40551094,Shopping,2.0,Outer Brooklyn,Inner Brooklyn,No
1083,2101736,101736,Sunday,Very Typical,Queens,Inner Queens,NOON,Inner Queens,QN70,Inner Queens,Restaurant or bar,Manhattan,MN20,Manhattan Core,Restaurant or bar,36 to 40,4.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,79.0,58.0,0.0,No,Subway,Subway,Yes,0.322233372,Social/recreation,2.0,Inner Queens,Manhattan Core,No
1084,2101744,101744,Sunday,Very Typical,Manhattan,Northern Manhattan,AM,Southern Bronx,BX06,Southern Bronx,Home,The Bronx,BX06,Southern Bronx,Home,0 to 5,6.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,35-44,Hispanic,Some college but degree not received or in progress,Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,79.0,58.0,0.0,No,Walk,Walk,Yes,1.309440304,Social/recreation,2.0,Southern Bronx,Southern Bronx,No
1085,2101747,101747,Sunday,Very Typical,Staten Island,Staten Island,AM,Staten Island,SI35,Staten Island,Other,Staten Island,SI35,Staten Island,Other,0 to 5,5.0,Female,"$150,000-$199,999",No,No,No,No,No,No,Yes,No,No,55-64,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,79.0,58.0,0.0,No,Personal car,Car,No,0.130941196,Personal errands,2.0,Staten Island,Staten Island,No
1086,2101748,101748,Sunday,Very Typical,Brooklyn,Outer Brooklyn,NOON,Inner Brooklyn,BK61,Inner Brooklyn,Work,Brooklyn,BK61,Inner Brooklyn,Work,21 to 25,3.0,Male,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,45-54,"Black, Non-Hispanic","Associate degree (i.e., AA, AS)",No,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,79.0,58.0,0.0,No,Local bus,Bus,Yes,1.473440001,Business,2.0,Inner Brooklyn,Inner Brooklyn,No
1087,2101754,101754,Sunday,Very Typical,The Bronx,Northern Bronx,NOON,Northern Bronx,BX37,Northern Bronx,Park/Recreational area/Gym,The Bronx,BX37,Northern Bronx,Park/Recreational area/Gym,6 to 10,3.0,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,25-34,Hispanic,Some high school,No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,79.0,58.0,0.0,No,Walk,Walk,Yes,3.27928971,Social/recreation,2.0,Northern Bronx,Northern Bronx,No
1088,2101761,101761,Sunday,Very Typical,The Bronx,Northern Bronx,NOON,NOT CODED,MN99,NOT CODED,Home,The Bronx,BX08,Northern Bronx,Home,56 to 60,2.0,Male,"$75,000 - $99,999",Yes,No,No,No,No,No,No,No,No,35-44,"White, Non-Hispanic",Some college but degree not received or in progress,Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,79.0,58.0,0.0,No,Subway,Subway,Yes,0.38084558399999996,Social/recreation,2.0,NOT CODED,Northern Bronx,No
1089,2101768,101768,Sunday,Very Typical,Staten Island,Staten Island,NOON,Staten Island,SI24,Staten Island,Friend or family member's home,Staten Island,SI11,Staten Island,Friend or family member's home,61 to 180,1.0,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,55-64,"White, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,79.0,58.0,0.0,No,Personal car,Car,No,0.280429637,Personal errands,2.0,Staten Island,Staten Island,No
1090,2101779,101779,Sunday,Very Typical,The Bronx,Southern Bronx,NOON,Northern Bronx,BX52,Northern Bronx,Home,The Bronx,BX36,Southern Bronx,Home,16 to 20,2.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,25-34,Hispanic,"Bachelor's degree (i.e., BA, BS, AB)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,79.0,58.0,0.0,No,Ride-hail service such as Uber or Lyft,For-Hire Vehicle,No,0.436292622,Social/recreation,2.0,Northern Bronx,Southern Bronx,No
1091,2101794,101794,Sunday,Very Typical,Manhattan,Northern Manhattan,NOON,Manhattan Core,MN40,Manhattan Core,School,Manhattan,MN03,Northern Manhattan,School,26 to 30,2.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,79.0,58.0,0.0,No,Subway,Subway,Yes,0.308762023,School,2.0,Manhattan Core,Northern Manhattan,No
1092,2101799,101799,Sunday,Very Typical,The Bronx,Southern Bronx,AM,Southern Bronx,BX39,Southern Bronx,Work,Manhattan,MN23,Manhattan Core,Work,41 to 45,3.0,Female,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic","High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,79.0,58.0,0.0,No,Subway,Subway,Yes,1.917561589,Commute to/from work,2.0,Southern Bronx,Manhattan Core,No
1093,2101805,101805,Sunday,Very Typical,Queens,Middle Queens,NOON,Outer Queens,QN08,Outer Queens,Home,Queens,QN35,Middle Queens,Home,26 to 30,4.0,Male,"$15,000 - $24,999",No,No,Yes,No,Yes,No,No,No,No,45-54,"Black, Non-Hispanic","High school graduate or equivalent (i.e., GED)",No,Other,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,79.0,58.0,0.0,No,Other,Other,No,3.3859164280000003,Other,2.0,Outer Queens,Middle Queens,No
1094,2101809,101809,Sunday,Very Typical,The Bronx,Southern Bronx,AM,Southern Bronx,BX34,Southern Bronx,"Grocery store or market (including deli, bodega, etc.)",The Bronx,BX34,Southern Bronx,"Grocery store or market (including deli, bodega, etc.)",11 to 15,3.0,Female,"$15,000 - $24,999",No,No,No,No,No,Yes,No,No,No,18-24,"Black, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,79.0,58.0,0.0,No,Walk,Walk,Yes,1.390160574,Personal errands,2.0,Southern Bronx,Southern Bronx,No
1095,2101810,101810,Sunday,Very Typical,Queens,Middle Queens,NOON,Middle Queens,QN54,Middle Queens,Home,Queens,QN53,Middle Queens,Home,11 to 15,2.0,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,65 or older,"White, Non-Hispanic",Some college but degree not received or in progress,Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,79.0,58.0,0.0,No,Personal car,Car,No,0.945319395,Other,2.0,Middle Queens,Middle Queens,No
1096,2101812,101812,Sunday,Very Typical,Queens,Middle Queens,PM,Middle Queens,QN54,Middle Queens,"Grocery store or market (including deli, bodega, etc.)",Queens,QN54,Middle Queens,"Grocery store or market (including deli, bodega, etc.)",0 to 5,2.0,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,55-64,Hispanic,"Bachelor's degree (i.e., BA, BS, AB)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,79.0,58.0,0.0,No,Walk,Walk,Yes,1.0309859829999999,Personal errands,2.0,Middle Queens,Middle Queens,No
1097,2101818,101818,Sunday,Very Typical,Queens,Outer Queens,AM,Outer Queens,QN33,Outer Queens,Home,Queens,QN33,Outer Queens,Home,0 to 5,2.0,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,79.0,58.0,0.0,No,Personal car,Car,No,0.447896925,Personal errands,2.0,Outer Queens,Outer Queens,No
1098,2101819,101819,Sunday,Very Typical,Staten Island,Staten Island,NOON,Staten Island,SI54,Staten Island,Friend or family member's home,Staten Island,SI54,Staten Island,Friend or family member's home,0 to 5,3.0,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,79.0,58.0,0.0,No,Personal car,Car,No,0.119912891,Personal errands,2.0,Staten Island,Staten Island,No
1099,2101820,101820,Sunday,Very Typical,Staten Island,Staten Island,NOON,Staten Island,SI08,Staten Island,Friend or family member's home,Staten Island,SI36,Staten Island,Friend or family member's home,11 to 15,3.0,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,25-34,"Asian, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,79.0,58.0,0.0,No,Personal car,Car,No,0.321615878,Social/recreation,2.0,Staten Island,Staten Island,No
1100,2101823,101823,Sunday,Very Typical,The Bronx,Northern Bronx,AM,Northern Bronx,BX37,Northern Bronx,Friend or family member's home,The Bronx,BX46,Northern Bronx,Friend or family member's home,61 to 180,4.0,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,79.0,58.0,0.0,No,Personal car,Car,No,0.20915774,Personal errands,2.0,Northern Bronx,Northern Bronx,No
1101,2101825,101825,Sunday,Very Typical,Queens,Middle Queens,PM,Outer Queens,QN41,Outer Queens,Home,Queens,QN22,Middle Queens,Home,16 to 20,2.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Associate degree (i.e., AA, AS)",Yes,I personally own or lease a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,79.0,58.0,0.0,No,Personal car,Car,No,0.66563499,Commute to/from work,2.0,Outer Queens,Middle Queens,No
1102,2101831,101831,Sunday,Very Typical,The Bronx,Southern Bronx,AM,Southern Bronx,BX30,Southern Bronx,Home,The Bronx,BX30,Southern Bronx,Home,16 to 20,2.0,Female,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,35-44,Hispanic,"High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,68.0,55.0,0.29,No,Walk,Walk,Yes,1.73929475,Personal errands,2.0,Southern Bronx,Southern Bronx,No
1103,2101836,101836,Sunday,Very Typical,Queens,Inner Queens,NOON,Inner Queens,QN28,Inner Queens,Home,Queens,QN28,Inner Queens,Home,0 to 5,2.0,Male,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,65 or older,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,68.0,55.0,0.29,No,Walk,Walk,Yes,0.32172708899999997,Shopping,2.0,Inner Queens,Inner Queens,No
1104,2101839,101839,Monday,Very Typical,The Bronx,Northern Bronx,AM,NOT CODED,BX99,NOT CODED,Work,The Bronx,BX99,Northern Bronx,Work,6 to 10,19.0,Male,"$75,000 - $99,999",Yes,Yes,No,No,No,Yes,No,No,No,25-34,"White, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,68.0,55.0,0.29,Yes,Subway,Subway,Yes,0.40956647399999996,School,2.0,NOT CODED,Northern Bronx,No
1105,2101844,101844,Monday,Very Typical,Queens,Inner Queens,NOON,Manhattan Core,MN32,Manhattan Core,"Grocery store or market (including deli, bodega, etc.)",Manhattan,MN32,Manhattan Core,"Grocery store or market (including deli, bodega, etc.)",0 to 5,3.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,68.0,55.0,0.29,No,Walk,Walk,Yes,0.342489076,Dining,2.0,Manhattan Core,Manhattan Core,No
