,trip_id,uniqueid,qday,qday1typical,qborough_home,qsurveyzone_home,qtripdaytime,qborough_start,surveyzone_start,qday1tripend,qborough_end,surveyzone_end,qday1tripendcode,qday1triplength_cat,number_of_trips_taken,qgender,qincome,qdisability1,qdisability2,qdisability3,qdisability4,qdisability5,qdisability6,qdisability7,qdisability8,qdisability9,qagecode,qracecode,qeducation,qlicense,qcaraccess,qwelfare1,qwelfare2,qwelfare3,qwelfare4,qwelfare5,qsmartphone,qshare1,qshare2,qshare3,qshare4,qshare5,qshare6,qshare7,qshare8,qtemphigh,qtemplow,qprecipitation,qcitibike,qday1triptravelcode_sp,qmodegrouping,qsustainablemode,allwt,qpurposerecode
645,1103833,103833,Monday,Very typical,Queens,Middle Queens,NOON,Queens,Middle Queens,"Grocery store or market (including deli, bodega, etc.)",Queens,Outer Queens,"Grocery store or market (including deli, bodega, etc.)",6 to 10,3.0,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,18-24,"Black, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,"Shared-ride service such a Uber Pool, Via, or Lyft Line",For-Hire Vehicle,No,0.18520922,Personal errands
646,1103840,103840,Monday,Very typical,The Bronx,Northern Bronx,NOON,The Bronx,Northern Bronx,Park/Recreational area/Gym,The Bronx,Northern Bronx,Park/Recreational area/Gym,6 to 10,5.0,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,18-24,"Black, Non-Hispanic",Some college but degree not received or in progress,No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Walk,Walk,Yes,0.243750363,Personal errands
647,1103845,103845,Monday,Very typical,Queens,Middle Queens,AM,Queens,Middle Queens,Work,Brooklyn,Inner Brooklyn,Work,56 to 60,2.0,Female,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,35-44,"Asian, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Subway,Subway,Yes,0.662516599,Commute to/from work
648,1103846,103846,Monday,Very typical,Staten Island,Staten Island,AM,Staten Island,Staten Island,"Retail store (e.g. clothing, electronic, hardware, etc.)",Staten Island,Staten Island,"Retail store (e.g. clothing, electronic, hardware, etc.)",26 to 30,3.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Personal car,Car,No,0.118163418,Shopping
649,1103848,103848,Monday,Very typical,The Bronx,Southern Bronx,AM,The Bronx,Southern Bronx,Other,The Bronx,Southern Bronx,Other,56 to 60,3.0,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,18-24,Hispanic,"Associate degree (i.e., AA, AS)",No,Other,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,Yes,Local bus,Bus,Yes,0.394453454,Other
650,1103850,103850,Monday,Very typical,Queens,Middle Queens,AM,Queens,Middle Queens,Work,Manhattan,Manhattan Core,Work,41 to 45,2.0,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,65 or older,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Subway,Subway,Yes,0.486395054,Commute to/from work
651,1103857,103857,Monday,Very typical,Queens,Inner Queens,PM,Queens,Inner Queens,Restaurant or bar,Queens,Inner Queens,Restaurant or bar,6 to 10,2.0,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,65 or older,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Walk,Walk,Yes,0.547183641,Dining
652,1103864,103864,Monday,Very typical,Queens,Inner Queens,AM,Queens,Inner Queens,Work,Queens,Outer Queens,Work,26 to 30,4.0,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Personal car,Car,No,0.48880584200000005,Commute to/from work
653,1103874,103874,Monday,Very typical,Queens,Middle Queens,AM,Queens,Middle Queens,Home,Queens,Middle Queens,Home,11 to 15,4.0,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,25-34,"Asian, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,2.0,2.0,2.0,No,Walk,Walk,Yes,0.613267501,Other
654,1103877,103877,Monday,Very typical,Manhattan,Northern Manhattan,NOON,Manhattan,Northern Manhattan,Outside of New York City,The Bronx,Northern Bronx,Road/tunnel/bridge,180+,2.0,Female,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,18-24,Hispanic,"Bachelor's degree (i.e., BA, BS, AB)",No,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Personal car,Car,No,0.55917969,School
655,1103879,103879,Monday,Very typical,Manhattan,Northern Manhattan,AM,Manhattan,Northern Manhattan,Work,Manhattan,Northern Manhattan,Work,11 to 15,4.0,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,25-34,Hispanic,"Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Walk,Walk,Yes,0.8151090520000001,Commute to/from work
656,1103880,103880,Tuesday,Very typical,Queens,Inner Queens,AM,Queens,Inner Queens,Work,Queens,Inner Queens,Work,0 to 5,2.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,18-24,"Asian, Non-Hispanic",Some college but degree not received or in progress,No,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Walk,Walk,Yes,0.943003536,Commute to/from work
657,1103884,103884,Tuesday,Very typical,Manhattan,Northern Manhattan,NOON,Manhattan,Northern Manhattan,Restaurant or bar,Manhattan,Northern Manhattan,Restaurant or bar,6 to 10,1.0,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic","Associate degree (i.e., AA, AS)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Walk,Walk,Yes,0.978936774,Dining
658,1103907,103907,Tuesday,Very typical,The Bronx,Southern Bronx,PM,The Bronx,Southern Bronx,"Grocery store or market (including deli, bodega, etc.)",The Bronx,Southern Bronx,"Grocery store or market (including deli, bodega, etc.)",6 to 10,2.0,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,18-24,"Black, Non-Hispanic",Some high school,No,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Walk,Walk,Yes,0.8379417229999999,Shopping
659,1103909,103909,Tuesday,Very typical,Manhattan,Manhattan Core,AM,Manhattan,Manhattan Core,Other,Manhattan,Manhattan Core,Other,0 to 5,1.0,Female,"Less than $14,999",No,No,No,No,No,Yes,No,No,No,35-44,"Black, Non-Hispanic","Associate degree (i.e., AA, AS)",No,I do not have access to a car,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Other,Other,No,0.8613887490000001,Other
660,1103911,103911,Tuesday,Very typical,The Bronx,Northern Bronx,AM,The Bronx,Northern Bronx,Home,The Bronx,Northern Bronx,Home,56 to 60,1.0,Female,"Less than $14,999",No,No,No,No,No,Yes,No,No,No,25-34,"Black, Non-Hispanic",Some college but degree not received or in progress,No,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Don't know,Other,No,0.557802913,Commute to/from work
661,1103930,103930,Wednesday,Very typical,Manhattan,Northern Manhattan,AM,Manhattan,Northern Manhattan,Home,Manhattan,Northern Manhattan,Home,0 to 5,1.0,Male,"$150,000-$199,999",No,No,No,No,No,No,Yes,No,No,55-64,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Walk,Walk,Yes,0.325615838,Personal errands
662,1103964,103964,Thursday,Very typical,The Bronx,Northern Bronx,AM,The Bronx,Northern Bronx,Home,The Bronx,Northern Bronx,Home,0 to 5,4.0,Female,"$15,000 - $24,999",No,No,Yes,No,No,No,No,No,No,55-64,Hispanic,"Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Walk,Walk,Yes,0.519678789,Shopping
663,1103966,103966,Thursday,Very typical,Queens,Middle Queens,NOON,Queens,Outer Queens,Home,Queens,Middle Queens,Home,11 to 15,1.0,Male,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,65 or older,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,2.0,2.0,2.0,No,Green taxi,For-Hire Vehicle,No,0.533751098,Other
664,1103967,103967,Thursday,Very typical,Manhattan,Northern Manhattan,AM,Manhattan,Northern Manhattan,Home,Manhattan,Northern Manhattan,Home,0 to 5,1.0,Male,"$75,000 - $99,999",Yes,No,No,No,No,No,No,No,No,55-64,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Walk,Walk,Yes,0.39158136299999996,Commute to/from work
665,1103978,103978,Thursday,Very typical,Brooklyn,Inner Brooklyn,NOON,Brooklyn,Inner Brooklyn,Park/Recreational area/Gym,Brooklyn,Inner Brooklyn,Park/Recreational area/Gym,0 to 5,2.0,Male,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,18-24,Hispanic,"Bachelor's degree (i.e., BA, BS, AB)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Walk,Walk,Yes,0.913253347,Social/recreation
666,1104049,104049,Friday,Very typical,Queens,Inner Queens,AM,Queens,Inner Queens,Work,Manhattan,Manhattan Core,Work,46 to 50,2.0,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,35-44,"Asian, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Subway,Subway,Yes,0.641532157,Commute to/from work
667,1103983,103983,Thursday,Very typical,Staten Island,Staten Island,AM,Staten Island,Staten Island,Work,Staten Island,Staten Island,Work,21 to 25,4.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Personal car,Car,No,0.137643525,Commute to/from work
668,1103989,103989,Thursday,Very typical,Queens,Middle Queens,AM,Queens,Middle Queens,Other,Queens,Middle Queens,Other,6 to 10,4.0,Female,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,65 or older,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Personal car,Car,No,0.474454779,Other
669,1103992,103992,Thursday,Very typical,The Bronx,Southern Bronx,AM,The Bronx,Southern Bronx,Doctor's office or hospital,The Bronx,Southern Bronx,Doctor's office or hospital,26 to 30,3.0,Female,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,18-24,Hispanic,"High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Select bus service,Bus,Yes,2.249652607,Medical visit (doctor's office)
670,1103998,103998,Friday,Very typical,Manhattan,Northern Manhattan,NOON,Manhattan,Northern Manhattan,Work,Manhattan,Manhattan Core,Work,31 to 35,3.0,Male,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",No,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,Yes,Subway,Subway,Yes,0.224564811,Commute to/from work
671,1104014,104014,Friday,Very typical,The Bronx,Northern Bronx,AM,The Bronx,Northern Bronx,"Retail store (e.g. clothing, electronic, hardware, etc.)",Manhattan,Manhattan Core,"Retail store (e.g. clothing, electronic, hardware, etc.)",26 to 30,3.0,Female,"$35,000 - $49,999",No,No,No,No,No,Yes,No,No,No,35-44,"Asian, Non-Hispanic",Some college but degree not received or in progress,No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Subway,Subway,Yes,0.4815817,Personal errands
672,1104020,104020,Friday,Very typical,The Bronx,Northern Bronx,AM,The Bronx,Northern Bronx,"Retail store (e.g. clothing, electronic, hardware, etc.)",Manhattan,Manhattan Core,"Retail store (e.g. clothing, electronic, hardware, etc.)",41 to 45,3.0,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,18-24,"Black, Non-Hispanic",Some college but degree not received or in progress,No,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,2.0,2.0,2.0,No,Subway,Subway,Yes,0.243750363,Social/recreation
673,1104032,104032,Friday,Very typical,Manhattan,Northern Manhattan,AM,Manhattan,Northern Manhattan,Other,Brooklyn,Inner Brooklyn,Other,61 to 180,4.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,55-64,"White, Non-Hispanic","Associate degree (i.e., AA, AS)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Subway,Subway,Yes,0.676499495,Social/recreation
674,1104077,104077,Saturday,Very typical,Staten Island,Staten Island,NOON,Staten Island,Staten Island,Home,Staten Island,Staten Island,Home,61 to 180,2.0,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Personal car,Car,No,0.168988849,Dining
675,1104083,104083,Saturday,Very typical,Queens,Middle Queens,AM,Queens,Middle Queens,Work,Queens,Middle Queens,Work,26 to 30,2.0,Male,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,35-44,"Asian, Non-Hispanic",Some college but degree not received or in progress,No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Subway,Subway,Yes,1.448538818,Commute to/from work
676,1104089,104089,Saturday,Very typical,The Bronx,Southern Bronx,AM,The Bronx,Southern Bronx,Home,The Bronx,Southern Bronx,Home,0 to 5,1.0,Female,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,35-44,Hispanic,"Bachelor's degree (i.e., BA, BS, AB)",No,I do not have access to a car,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Walk,Walk,Yes,0.431883265,Social/recreation
677,1104104,104104,Saturday,Very typical,Queens,Outer Queens,AM,Queens,Outer Queens,Friend or family member's home,Queens,Outer Queens,Friend or family member's home,6 to 10,6.0,Female,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,18-24,"Other, Non-Hispanic",Some college but degree not received or in progress,No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Walk,Walk,Yes,0.194600243,Social/recreation
678,1104133,104133,Sunday,Very typical,Manhattan,Northern Manhattan,NOON,Manhattan,Northern Manhattan,"Grocery store or market (including deli, bodega, etc.)",Manhattan,Northern Manhattan,"Grocery store or market (including deli, bodega, etc.)",0 to 5,2.0,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Walk,Walk,Yes,0.18561893399999999,Shopping
679,1104139,104139,Sunday,Very typical,Manhattan,Northern Manhattan,NOON,Manhattan,Northern Manhattan,Friend or family member's home,Queens,Inner Queens,Friend or family member's home,61 to 180,3.0,Female,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Subway,Subway,Yes,0.303452412,Social/recreation
680,1104199,104199,Sunday,Very typical,The Bronx,Southern Bronx,NOON,The Bronx,Southern Bronx,"Entertainment event (i.e. sporting event, play, etc.)",The Bronx,Northern Bronx,"Entertainment event (i.e. sporting event, play, etc.)",6 to 10,2.0,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,35-44,Hispanic,"Graduate degree (i.e., Master's, Professional, Doctorate)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Walk,Walk,Yes,0.23853764,Social/recreation
681,1104215,104215,Monday,Very typical,Queens,Inner Queens,AM,Queens,Inner Queens,School,Manhattan,Manhattan Core,School,56 to 60,5.0,Female,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,18-24,"Other, Non-Hispanic","High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Subway,Subway,Yes,1.109846903,School
682,1104219,104219,Monday,Very typical,Manhattan,Northern Manhattan,AM,Manhattan,Northern Manhattan,Work,Manhattan,Northern Manhattan,Work,16 to 20,3.0,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,35-44,Hispanic,Some college but degree not received or in progress,No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Walk,Walk,Yes,1.473091283,Commute to/from work
683,1104235,104235,Monday,Very typical,The Bronx,Southern Bronx,AM,The Bronx,Southern Bronx,Work,Manhattan,Northern Manhattan,Work,46 to 50,2.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,35-44,"Asian, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Subway,Subway,Yes,0.353842031,Commute to/from work
684,1104248,104248,Monday,Very typical,The Bronx,Northern Bronx,AM,The Bronx,Northern Bronx,Doctor's office or hospital,The Bronx,Northern Bronx,Doctor's office or hospital,0 to 5,1.0,Female,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,65 or older,"Black, Non-Hispanic",Some high school,Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Local bus,Bus,Yes,3.089458674,Medical visit (doctor's office)
685,1104294,104294,Tuesday,Very typical,Queens,Middle Queens,AM,Manhattan,NOT CODED,Park/Recreational area/Gym,Queens,Middle Queens,Park/Recreational area/Gym,56 to 60,4.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,No,Yes,No,35-44,"Asian, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Subway,Subway,Yes,0.622347259,Shopping
686,1104309,104309,Tuesday,Very typical,The Bronx,Southern Bronx,AM,The Bronx,Southern Bronx,Work,Manhattan,Northern Manhattan,Work,36 to 40,5.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,45-54,Hispanic,"Associate degree (i.e., AA, AS)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Local bus,Bus,Yes,0.8258196059999999,Commute to/from work
687,1104322,104322,Tuesday,Very typical,Queens,Middle Queens,AM,Queens,Middle Queens,Work,Queens,Middle Queens,Work,11 to 15,3.0,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,45-54,"Asian, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Walk,Walk,Yes,0.41825292799999997,Commute to/from work
688,1104329,104329,Tuesday,Very typical,The Bronx,Northern Bronx,AM,The Bronx,Northern Bronx,Work,The Bronx,Northern Bronx,Work,6 to 10,3.0,Female,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,45-54,Hispanic,Some college but degree not received or in progress,Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Walk,Walk,Yes,0.529905003,Commute to/from work
689,1104340,104340,Tuesday,Very typical,The Bronx,Southern Bronx,AM,The Bronx,Southern Bronx,"Grocery store or market (including deli, bodega, etc.)",The Bronx,Southern Bronx,"Grocery store or market (including deli, bodega, etc.)",6 to 10,1.0,Male,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,55-64,"Black, Non-Hispanic",Some college but degree not received or in progress,Yes,I do not have access to a car,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Walk,Walk,Yes,0.702130556,Shopping
